Tarix (gün.ay.il);Stansiya;Gündəlik gediş sayı
2026-02-01 00:00:00,000;"Jafar Jabbarli";542
2026-02-01 00:00:00,000;"Jafar Jabbarli";126
2026-02-01 00:00:00,000;"Jafar Jabbarli";493
2026-02-02 00:00:00,000;"Jafar Jabbarli";1238
2026-02-02 00:00:00,000;"Jafar Jabbarli";421
2026-02-02 00:00:00,000;"Jafar Jabbarli";1303
2026-02-03 00:00:00,000;"Jafar Jabbarli";1250
2026-02-03 00:00:00,000;"Jafar Jabbarli";1203
2026-02-03 00:00:00,000;"Jafar Jabbarli";384
2026-02-04 00:00:00,000;"Jafar Jabbarli";357
2026-02-04 00:00:00,000;"Jafar Jabbarli";1115
2026-02-04 00:00:00,000;"Jafar Jabbarli";1155
2026-02-05 00:00:00,000;"Jafar Jabbarli";1097
2026-02-05 00:00:00,000;"Jafar Jabbarli";373
2026-02-05 00:00:00,000;"Jafar Jabbarli";1192
2026-02-06 00:00:00,000;"Jafar Jabbarli";1196
2026-02-06 00:00:00,000;"Jafar Jabbarli";380
2026-02-06 00:00:00,000;"Jafar Jabbarli";1271
2026-02-07 00:00:00,000;"Jafar Jabbarli";737
2026-02-07 00:00:00,000;"Jafar Jabbarli";714
2026-02-07 00:00:00,000;"Jafar Jabbarli";226
2026-02-08 00:00:00,000;"Jafar Jabbarli";504
2026-02-08 00:00:00,000;"Jafar Jabbarli";166
2026-02-08 00:00:00,000;"Jafar Jabbarli";511
2026-02-09 00:00:00,000;"Jafar Jabbarli";1266
2026-02-09 00:00:00,000;"Jafar Jabbarli";408
2026-02-09 00:00:00,000;"Jafar Jabbarli";1276
2026-02-10 00:00:00,000;"Jafar Jabbarli";1246
2026-02-10 00:00:00,000;"Jafar Jabbarli";433
2026-02-10 00:00:00,000;"Jafar Jabbarli";1293
2026-02-11 00:00:00,000;"Jafar Jabbarli";1216
2026-02-11 00:00:00,000;"Jafar Jabbarli";1163
2026-02-11 00:00:00,000;"Jafar Jabbarli";374
2026-02-12 00:00:00,000;"Jafar Jabbarli";1239
2026-02-12 00:00:00,000;"Jafar Jabbarli";427
2026-02-12 00:00:00,000;"Jafar Jabbarli";1364
2026-02-13 00:00:00,000;"Jafar Jabbarli";471
2026-02-13 00:00:00,000;"Jafar Jabbarli";1477
2026-02-13 00:00:00,000;"Jafar Jabbarli";1313
2026-02-14 00:00:00,000;"Jafar Jabbarli";849
2026-02-14 00:00:00,000;"Jafar Jabbarli";262
2026-02-14 00:00:00,000;"Jafar Jabbarli";830
2026-02-15 00:00:00,000;"Jafar Jabbarli";153
2026-02-15 00:00:00,000;"Jafar Jabbarli";528
2026-02-15 00:00:00,000;"Jafar Jabbarli";556
2026-02-16 00:00:00,000;"Jafar Jabbarli";1872
2026-02-16 00:00:00,000;"Jafar Jabbarli";1557
2026-02-16 00:00:00,000;"Jafar Jabbarli";493
2026-02-17 00:00:00,000;"Jafar Jabbarli";1576
2026-02-17 00:00:00,000;"Jafar Jabbarli";523
2026-02-17 00:00:00,000;"Jafar Jabbarli";1862
2026-02-18 00:00:00,000;"Jafar Jabbarli";1532
2026-02-18 00:00:00,000;"Jafar Jabbarli";476
2026-02-18 00:00:00,000;"Jafar Jabbarli";1895
2026-02-19 00:00:00,000;"Jafar Jabbarli";443
2026-02-19 00:00:00,000;"Jafar Jabbarli";1631
2026-02-19 00:00:00,000;"Jafar Jabbarli";1448
2026-02-20 00:00:00,000;"Jafar Jabbarli";1418
2026-02-20 00:00:00,000;"Jafar Jabbarli";432
2026-02-20 00:00:00,000;"Jafar Jabbarli";1606
2026-02-21 00:00:00,000;"Jafar Jabbarli";763
2026-02-21 00:00:00,000;"Jafar Jabbarli";208
2026-02-21 00:00:00,000;"Jafar Jabbarli";745
2026-02-22 00:00:00,000;"Jafar Jabbarli";591
2026-02-22 00:00:00,000;"Jafar Jabbarli";548
2026-02-22 00:00:00,000;"Jafar Jabbarli";151
2026-02-23 00:00:00,000;"Jafar Jabbarli";1558
2026-02-23 00:00:00,000;"Jafar Jabbarli";533
2026-02-23 00:00:00,000;"Jafar Jabbarli";1777
2026-02-24 00:00:00,000;"Jafar Jabbarli";329
2026-02-24 00:00:00,000;"Jafar Jabbarli";1547
2026-02-24 00:00:00,000;"Jafar Jabbarli";495
2026-02-25 00:00:00,000;"Jafar Jabbarli";1290
2026-02-25 00:00:00,000;"Jafar Jabbarli";324
2026-02-25 00:00:00,000;"Jafar Jabbarli";3263
2026-02-26 00:00:00,000;"Jafar Jabbarli";1513
2026-02-26 00:00:00,000;"Jafar Jabbarli";546
2026-02-26 00:00:00,000;"Jafar Jabbarli";1670
2026-02-27 00:00:00,000;"Jafar Jabbarli";1433
2026-02-27 00:00:00,000;"Jafar Jabbarli";426
2026-02-27 00:00:00,000;"Jafar Jabbarli";1805
2026-02-28 00:00:00,000;"Jafar Jabbarli";763
2026-02-28 00:00:00,000;"Jafar Jabbarli";223
2026-02-28 00:00:00,000;"Jafar Jabbarli";759
2026-01-01 00:00:00,000;"Jafar Jabbarli";212
2026-01-02 00:00:00,000;"Jafar Jabbarli";225
2026-01-03 00:00:00,000;"Jafar Jabbarli";221
2026-01-04 00:00:00,000;"Jafar Jabbarli";156
2026-01-05 00:00:00,000;"Jafar Jabbarli";273
2026-01-06 00:00:00,000;"Jafar Jabbarli";299
2026-01-07 00:00:00,000;"Jafar Jabbarli";313
2026-01-08 00:00:00,000;"Jafar Jabbarli";334
2026-01-09 00:00:00,000;"Jafar Jabbarli";293
2026-01-10 00:00:00,000;"Jafar Jabbarli";222
2026-01-11 00:00:00,000;"Jafar Jabbarli";173
2026-01-12 00:00:00,000;"Jafar Jabbarli";296
2026-01-13 00:00:00,000;"Jafar Jabbarli";318
2026-01-14 00:00:00,000;"Jafar Jabbarli";324
2026-01-15 00:00:00,000;"Jafar Jabbarli";283
2026-01-16 00:00:00,000;"Jafar Jabbarli";280
2026-01-17 00:00:00,000;"Jafar Jabbarli";219
2026-01-18 00:00:00,000;"Jafar Jabbarli";157
2026-01-19 00:00:00,000;"Jafar Jabbarli";273
2026-01-20 00:00:00,000;"Jafar Jabbarli";193
2026-01-21 00:00:00,000;"Jafar Jabbarli";292
2026-01-22 00:00:00,000;"Jafar Jabbarli";295
2026-01-23 00:00:00,000;"Jafar Jabbarli";290
2026-01-24 00:00:00,000;"Jafar Jabbarli";218
2026-01-25 00:00:00,000;"Jafar Jabbarli";147
2026-01-26 00:00:00,000;"Jafar Jabbarli";350
2026-01-27 00:00:00,000;"Jafar Jabbarli";284
2026-01-28 00:00:00,000;"Jafar Jabbarli";292
2026-01-29 00:00:00,000;"Jafar Jabbarli";309
2026-01-30 00:00:00,000;"Jafar Jabbarli";306
2026-01-31 00:00:00,000;"Jafar Jabbarli";229
2026-02-01 00:00:00,000;"Jafar Jabbarli";140
2026-02-02 00:00:00,000;"Jafar Jabbarli";316
2026-02-03 00:00:00,000;"Jafar Jabbarli";310
2026-02-04 00:00:00,000;"Jafar Jabbarli";309
2026-02-05 00:00:00,000;"Jafar Jabbarli";301
2026-02-06 00:00:00,000;"Jafar Jabbarli";289
2026-02-07 00:00:00,000;"Jafar Jabbarli";195
2026-02-08 00:00:00,000;"Jafar Jabbarli";180
2026-02-09 00:00:00,000;"Jafar Jabbarli";321
2026-02-10 00:00:00,000;"Jafar Jabbarli";300
2026-02-11 00:00:00,000;"Jafar Jabbarli";300
2026-02-12 00:00:00,000;"Jafar Jabbarli";302
2026-02-13 00:00:00,000;"Jafar Jabbarli";259
2026-02-14 00:00:00,000;"Jafar Jabbarli";277
2026-02-15 00:00:00,000;"Jafar Jabbarli";154
2026-02-16 00:00:00,000;"Jafar Jabbarli";325
2026-02-17 00:00:00,000;"Jafar Jabbarli";347
2026-02-18 00:00:00,000;"Jafar Jabbarli";286
2026-02-19 00:00:00,000;"Jafar Jabbarli";298
2026-02-20 00:00:00,000;"Jafar Jabbarli";336
2026-02-21 00:00:00,000;"Jafar Jabbarli";218
2026-02-22 00:00:00,000;"Jafar Jabbarli";172
2026-02-23 00:00:00,000;"Jafar Jabbarli";355
2026-02-24 00:00:00,000;"Jafar Jabbarli";338
2026-02-25 00:00:00,000;"Jafar Jabbarli";306
2026-02-26 00:00:00,000;"Jafar Jabbarli";383
2026-02-27 00:00:00,000;"Jafar Jabbarli";306
2026-02-28 00:00:00,000;"Jafar Jabbarli";237
2026-01-01 00:00:00,000;"Khalglar Dostlughu";9032
2026-01-01 00:00:00,000;"Khalglar Dostlughu";1952
2026-01-01 00:00:00,000;"Khalglar Dostlughu";3111
2026-01-02 00:00:00,000;"Khalglar Dostlughu";8267
2026-01-02 00:00:00,000;"Khalglar Dostlughu";1749
2026-01-02 00:00:00,000;"Khalglar Dostlughu";2738
2026-01-03 00:00:00,000;"Khalglar Dostlughu";12140
2026-01-03 00:00:00,000;"Khalglar Dostlughu";2569
2026-01-03 00:00:00,000;"Khalglar Dostlughu";4246
2026-01-04 00:00:00,000;"Khalglar Dostlughu";10958
2026-01-04 00:00:00,000;"Khalglar Dostlughu";2273
2026-01-04 00:00:00,000;"Khalglar Dostlughu";3854
2026-01-05 00:00:00,000;"Khalglar Dostlughu";3837
2026-01-05 00:00:00,000;"Khalglar Dostlughu";16967
2026-01-05 00:00:00,000;"Khalglar Dostlughu";6548
2026-01-06 00:00:00,000;"Khalglar Dostlughu";17434
2026-01-06 00:00:00,000;"Khalglar Dostlughu";3810
2026-01-06 00:00:00,000;"Khalglar Dostlughu";6912
2026-01-07 00:00:00,000;"Khalglar Dostlughu";4017
2026-01-07 00:00:00,000;"Khalglar Dostlughu";6816
2026-01-07 00:00:00,000;"Khalglar Dostlughu";17130
2026-01-08 00:00:00,000;"Khalglar Dostlughu";17132
2026-01-08 00:00:00,000;"Khalglar Dostlughu";3954
2026-01-08 00:00:00,000;"Khalglar Dostlughu";7072
2026-01-09 00:00:00,000;"Khalglar Dostlughu";17484
2026-01-09 00:00:00,000;"Khalglar Dostlughu";3972
2026-01-09 00:00:00,000;"Khalglar Dostlughu";7272
2026-01-10 00:00:00,000;"Khalglar Dostlughu";14046
2026-01-10 00:00:00,000;"Khalglar Dostlughu";3106
2026-01-10 00:00:00,000;"Khalglar Dostlughu";5542
2026-01-11 00:00:00,000;"Khalglar Dostlughu";10769
2026-01-11 00:00:00,000;"Khalglar Dostlughu";4321
2026-01-11 00:00:00,000;"Khalglar Dostlughu";2236
2026-01-12 00:00:00,000;"Khalglar Dostlughu";17241
2026-01-12 00:00:00,000;"Khalglar Dostlughu";3758
2026-01-12 00:00:00,000;"Khalglar Dostlughu";6664
2026-01-13 00:00:00,000;"Khalglar Dostlughu";17150
2026-01-13 00:00:00,000;"Khalglar Dostlughu";3653
2026-01-14 00:00:00,000;"Khalglar Dostlughu";15450
2026-01-14 00:00:00,000;"Khalglar Dostlughu";3234
2026-01-14 00:00:00,000;"Khalglar Dostlughu";14790
2026-01-15 00:00:00,000;"Khalglar Dostlughu";4251
2026-01-15 00:00:00,000;"Khalglar Dostlughu";7323
2026-01-15 00:00:00,000;"Khalglar Dostlughu";16558
2026-01-16 00:00:00,000;"Khalglar Dostlughu";17682
2026-01-16 00:00:00,000;"Khalglar Dostlughu";3898
2026-01-16 00:00:00,000;"Khalglar Dostlughu";7771
2026-01-17 00:00:00,000;"Khalglar Dostlughu";13676
2026-01-17 00:00:00,000;"Khalglar Dostlughu";2822
2026-01-17 00:00:00,000;"Khalglar Dostlughu";5744
2026-01-18 00:00:00,000;"Khalglar Dostlughu";9255
2026-01-18 00:00:00,000;"Khalglar Dostlughu";1959
2026-01-18 00:00:00,000;"Khalglar Dostlughu";4016
2026-01-19 00:00:00,000;"Khalglar Dostlughu";16579
2026-01-19 00:00:00,000;"Khalglar Dostlughu";3608
2026-01-19 00:00:00,000;"Khalglar Dostlughu";7808
2026-01-20 00:00:00,000;"Khalglar Dostlughu";9838
2026-01-20 00:00:00,000;"Khalglar Dostlughu";2094
2026-01-20 00:00:00,000;"Khalglar Dostlughu";4386
2026-01-21 00:00:00,000;"Khalglar Dostlughu";3844
2026-01-21 00:00:00,000;"Khalglar Dostlughu";16363
2026-01-21 00:00:00,000;"Khalglar Dostlughu";7953
2026-01-22 00:00:00,000;"Khalglar Dostlughu";3637
2026-01-22 00:00:00,000;"Khalglar Dostlughu";8181
2026-01-22 00:00:00,000;"Khalglar Dostlughu";16707
2026-01-23 00:00:00,000;"Khalglar Dostlughu";3706
2026-01-23 00:00:00,000;"Khalglar Dostlughu";17096
2026-01-23 00:00:00,000;"Khalglar Dostlughu";8244
2026-01-24 00:00:00,000;"Khalglar Dostlughu";13599
2026-01-24 00:00:00,000;"Khalglar Dostlughu";2880
2026-01-24 00:00:00,000;"Khalglar Dostlughu";5743
2026-01-25 00:00:00,000;"Khalglar Dostlughu";2044
2026-01-25 00:00:00,000;"Khalglar Dostlughu";4733
2026-01-25 00:00:00,000;"Khalglar Dostlughu";10345
2026-01-26 00:00:00,000;"Khalglar Dostlughu";16601
2026-01-26 00:00:00,000;"Khalglar Dostlughu";3592
2026-01-26 00:00:00,000;"Khalglar Dostlughu";8217
2026-01-27 00:00:00,000;"Khalglar Dostlughu";3486
2026-01-27 00:00:00,000;"Khalglar Dostlughu";16300
2026-01-27 00:00:00,000;"Khalglar Dostlughu";8748
2026-01-28 00:00:00,000;"Khalglar Dostlughu";16128
2026-01-28 00:00:00,000;"Khalglar Dostlughu";3442
2026-01-28 00:00:00,000;"Khalglar Dostlughu";8063
2026-01-29 00:00:00,000;"Khalglar Dostlughu";7802
2026-01-29 00:00:00,000;"Khalglar Dostlughu";15730
2026-01-29 00:00:00,000;"Khalglar Dostlughu";3332
2026-01-30 00:00:00,000;"Khalglar Dostlughu";16986
2026-01-30 00:00:00,000;"Khalglar Dostlughu";3359
2026-01-30 00:00:00,000;"Khalglar Dostlughu";8433
2026-01-31 00:00:00,000;"Khalglar Dostlughu";13927
2026-01-31 00:00:00,000;"Khalglar Dostlughu";2774
2026-01-31 00:00:00,000;"Khalglar Dostlughu";7070
2026-02-01 00:00:00,000;"Khalglar Dostlughu";10902
2026-02-01 00:00:00,000;"Khalglar Dostlughu";2175
2026-02-01 00:00:00,000;"Khalglar Dostlughu";5554
2026-02-02 00:00:00,000;"Khalglar Dostlughu";15824
2026-02-02 00:00:00,000;"Khalglar Dostlughu";3313
2026-02-02 00:00:00,000;"Khalglar Dostlughu";8416
2026-02-03 00:00:00,000;"Khalglar Dostlughu";8236
2026-02-03 00:00:00,000;"Khalglar Dostlughu";15106
2026-02-03 00:00:00,000;"Khalglar Dostlughu";3276
2026-02-04 00:00:00,000;"Khalglar Dostlughu";2529
2026-02-04 00:00:00,000;"Khalglar Dostlughu";7059
2026-02-04 00:00:00,000;"Khalglar Dostlughu";12877
2026-02-05 00:00:00,000;"Khalglar Dostlughu";14529
2026-02-05 00:00:00,000;"Khalglar Dostlughu";3215
2026-02-05 00:00:00,000;"Khalglar Dostlughu";7901
2026-02-06 00:00:00,000;"Khalglar Dostlughu";15580
2026-02-06 00:00:00,000;"Khalglar Dostlughu";3363
2026-02-06 00:00:00,000;"Khalglar Dostlughu";8488
2026-02-07 00:00:00,000;"Khalglar Dostlughu";7141
2026-02-07 00:00:00,000;"Khalglar Dostlughu";13303
2026-02-07 00:00:00,000;"Khalglar Dostlughu";2815
2026-02-08 00:00:00,000;"Khalglar Dostlughu";2225
2026-02-08 00:00:00,000;"Khalglar Dostlughu";5801
2026-02-08 00:00:00,000;"Khalglar Dostlughu";10612
2026-02-09 00:00:00,000;"Khalglar Dostlughu";15594
2026-02-09 00:00:00,000;"Khalglar Dostlughu";3483
2026-02-09 00:00:00,000;"Khalglar Dostlughu";8737
2026-02-10 00:00:00,000;"Khalglar Dostlughu";14119
2026-02-10 00:00:00,000;"Khalglar Dostlughu";3167
2026-02-10 00:00:00,000;"Khalglar Dostlughu";8019
2026-02-11 00:00:00,000;"Khalglar Dostlughu";8489
2026-02-11 00:00:00,000;"Khalglar Dostlughu";14621
2026-02-11 00:00:00,000;"Khalglar Dostlughu";3255
2026-02-12 00:00:00,000;"Khalglar Dostlughu";15261
2026-02-12 00:00:00,000;"Khalglar Dostlughu";3512
2026-02-12 00:00:00,000;"Khalglar Dostlughu";9054
2026-02-13 00:00:00,000;"Khalglar Dostlughu";16256
2026-02-13 00:00:00,000;"Khalglar Dostlughu";3657
2026-02-13 00:00:00,000;"Khalglar Dostlughu";9525
2026-02-14 00:00:00,000;"Khalglar Dostlughu";14547
2026-02-14 00:00:00,000;"Khalglar Dostlughu";3216
2026-02-14 00:00:00,000;"Khalglar Dostlughu";8549
2026-02-15 00:00:00,000;"Khalglar Dostlughu";2295
2026-02-15 00:00:00,000;"Khalglar Dostlughu";6420
2026-02-15 00:00:00,000;"Khalglar Dostlughu";10736
2026-02-16 00:00:00,000;"Khalglar Dostlughu";10584
2026-02-16 00:00:00,000;"Khalglar Dostlughu";16898
2026-02-16 00:00:00,000;"Khalglar Dostlughu";3652
2026-02-17 00:00:00,000;"Khalglar Dostlughu";17180
2026-02-17 00:00:00,000;"Khalglar Dostlughu";3920
2026-02-17 00:00:00,000;"Khalglar Dostlughu";10758
2026-02-18 00:00:00,000;"Khalglar Dostlughu";3936
2026-02-18 00:00:00,000;"Khalglar Dostlughu";10903
2026-02-18 00:00:00,000;"Khalglar Dostlughu";17354
2026-02-19 00:00:00,000;"Khalglar Dostlughu";16387
2026-02-19 00:00:00,000;"Khalglar Dostlughu";3685
2026-02-19 00:00:00,000;"Khalglar Dostlughu";10455
2026-02-20 00:00:00,000;"Khalglar Dostlughu";16462
2026-02-20 00:00:00,000;"Khalglar Dostlughu";3600
2026-02-20 00:00:00,000;"Khalglar Dostlughu";10448
2026-02-21 00:00:00,000;"Khalglar Dostlughu";12639
2026-02-21 00:00:00,000;"Khalglar Dostlughu";2626
2026-02-21 00:00:00,000;"Khalglar Dostlughu";7649
2026-02-22 00:00:00,000;"Khalglar Dostlughu";5761
2026-02-22 00:00:00,000;"Khalglar Dostlughu";9553
2026-02-22 00:00:00,000;"Khalglar Dostlughu";1955
2026-02-23 00:00:00,000;"Khalglar Dostlughu";16271
2026-02-23 00:00:00,000;"Khalglar Dostlughu";3510
2026-02-23 00:00:00,000;"Khalglar Dostlughu";10482
2026-02-24 00:00:00,000;"Khalglar Dostlughu";5647
2026-02-24 00:00:00,000;"Khalglar Dostlughu";16121
2026-02-24 00:00:00,000;"Khalglar Dostlughu";3416
2026-02-25 00:00:00,000;"Khalglar Dostlughu";15931
2026-02-25 00:00:00,000;"Khalglar Dostlughu";3012
2026-02-25 00:00:00,000;"Khalglar Dostlughu";15339
2026-02-26 00:00:00,000;"Khalglar Dostlughu";3885
2026-02-26 00:00:00,000;"Khalglar Dostlughu";10431
2026-02-26 00:00:00,000;"Khalglar Dostlughu";16197
2026-02-27 00:00:00,000;"Khalglar Dostlughu";16079
2026-02-27 00:00:00,000;"Khalglar Dostlughu";3403
2026-02-27 00:00:00,000;"Khalglar Dostlughu";10251
2026-02-28 00:00:00,000;"Khalglar Dostlughu";11908
2026-02-28 00:00:00,000;"Khalglar Dostlughu";2456
2026-02-28 00:00:00,000;"Khalglar Dostlughu";7429
2026-01-01 00:00:00,000;"Khalglar Dostlughu";557
2026-01-02 00:00:00,000;"Khalglar Dostlughu";501
2026-01-03 00:00:00,000;"Khalglar Dostlughu";698
2026-01-04 00:00:00,000;"Khalglar Dostlughu";627
2026-01-05 00:00:00,000;"Khalglar Dostlughu";785
2026-01-06 00:00:00,000;"Khalglar Dostlughu";844
2026-01-07 00:00:00,000;"Khalglar Dostlughu";830
2026-01-08 00:00:00,000;"Khalglar Dostlughu";803
2026-01-09 00:00:00,000;"Khalglar Dostlughu";756
2026-01-10 00:00:00,000;"Khalglar Dostlughu";668
2026-01-11 00:00:00,000;"Khalglar Dostlughu";579
2026-01-12 00:00:00,000;"Khalglar Dostlughu";856
2026-01-13 00:00:00,000;"Khalglar Dostlughu";813
2026-01-14 00:00:00,000;"Khalglar Dostlughu";745
2026-01-15 00:00:00,000;"Khalglar Dostlughu";816
2026-01-16 00:00:00,000;"Khalglar Dostlughu";755
2026-01-17 00:00:00,000;"Khalglar Dostlughu";646
2026-01-18 00:00:00,000;"Khalglar Dostlughu";549
2026-01-19 00:00:00,000;"Khalglar Dostlughu";786
2026-01-20 00:00:00,000;"Khalglar Dostlughu";604
2026-01-21 00:00:00,000;"Khalglar Dostlughu";844
2026-01-22 00:00:00,000;"Khalglar Dostlughu";861
2026-01-23 00:00:00,000;"Khalglar Dostlughu";784
2026-01-24 00:00:00,000;"Khalglar Dostlughu";629
2026-01-25 00:00:00,000;"Khalglar Dostlughu";540
2026-01-26 00:00:00,000;"Khalglar Dostlughu";799
2026-01-27 00:00:00,000;"Khalglar Dostlughu";793
2026-01-28 00:00:00,000;"Khalglar Dostlughu";819
2026-01-29 00:00:00,000;"Khalglar Dostlughu";813
2026-01-30 00:00:00,000;"Khalglar Dostlughu";878
2026-01-31 00:00:00,000;"Khalglar Dostlughu";666
2026-02-01 00:00:00,000;"Khalglar Dostlughu";641
2026-02-02 00:00:00,000;"Khalglar Dostlughu";778
2026-02-03 00:00:00,000;"Khalglar Dostlughu";780
2026-02-04 00:00:00,000;"Khalglar Dostlughu";725
2026-02-05 00:00:00,000;"Khalglar Dostlughu";765
2026-02-06 00:00:00,000;"Khalglar Dostlughu";749
2026-02-07 00:00:00,000;"Khalglar Dostlughu";664
2026-02-08 00:00:00,000;"Khalglar Dostlughu";591
2026-02-09 00:00:00,000;"Khalglar Dostlughu";863
2026-02-10 00:00:00,000;"Khalglar Dostlughu";762
2026-02-11 00:00:00,000;"Khalglar Dostlughu";868
2026-02-12 00:00:00,000;"Khalglar Dostlughu";830
2026-02-13 00:00:00,000;"Khalglar Dostlughu";882
2026-02-14 00:00:00,000;"Khalglar Dostlughu";777
2026-02-15 00:00:00,000;"Khalglar Dostlughu";670
2026-02-16 00:00:00,000;"Khalglar Dostlughu";933
2026-02-17 00:00:00,000;"Khalglar Dostlughu";864
2026-02-18 00:00:00,000;"Khalglar Dostlughu";896
2026-02-19 00:00:00,000;"Khalglar Dostlughu";792
2026-02-20 00:00:00,000;"Khalglar Dostlughu";825
2026-02-21 00:00:00,000;"Khalglar Dostlughu";730
2026-02-22 00:00:00,000;"Khalglar Dostlughu";578
2026-02-23 00:00:00,000;"Khalglar Dostlughu";826
2026-02-24 00:00:00,000;"Khalglar Dostlughu";817
2026-02-25 00:00:00,000;"Khalglar Dostlughu";820
2026-02-26 00:00:00,000;"Khalglar Dostlughu";822
2026-02-27 00:00:00,000;"Khalglar Dostlughu";818
2026-02-28 00:00:00,000;"Khalglar Dostlughu";650
2026-01-01 00:00:00,000;"Khatai";2420
2026-01-01 00:00:00,000;"Khatai";529
2026-01-01 00:00:00,000;"Khatai";1114
2026-01-02 00:00:00,000;"Khatai";2682
2026-01-02 00:00:00,000;"Khatai";550
2026-01-02 00:00:00,000;"Khatai";1289
2026-01-03 00:00:00,000;"Khatai";3854
2026-01-03 00:00:00,000;"Khatai";833
2026-01-03 00:00:00,000;"Khatai";1816
2026-01-04 00:00:00,000;"Khatai";3309
2026-01-04 00:00:00,000;"Khatai";708
2026-01-04 00:00:00,000;"Khatai";1636
2026-01-05 00:00:00,000;"Khatai";8255
2026-01-05 00:00:00,000;"Khatai";2269
2026-01-05 00:00:00,000;"Khatai";4981
2026-01-06 00:00:00,000;"Khatai";8331
2026-01-06 00:00:00,000;"Khatai";2358
2026-01-06 00:00:00,000;"Khatai";5117
2026-01-07 00:00:00,000;"Khatai";2388
2026-01-07 00:00:00,000;"Khatai";5079
2026-01-07 00:00:00,000;"Khatai";8205
2026-01-08 00:00:00,000;"Khatai";2356
2026-01-08 00:00:00,000;"Khatai";5135
2026-01-08 00:00:00,000;"Khatai";8288
2026-01-09 00:00:00,000;"Khatai";8060
2026-01-09 00:00:00,000;"Khatai";2378
2026-01-09 00:00:00,000;"Khatai";5247
2026-01-10 00:00:00,000;"Khatai";5261
2026-01-10 00:00:00,000;"Khatai";1236
2026-01-10 00:00:00,000;"Khatai";2915
2026-01-11 00:00:00,000;"Khatai";3482
2026-01-11 00:00:00,000;"Khatai";2022
2026-01-11 00:00:00,000;"Khatai";776
2026-01-12 00:00:00,000;"Khatai";8420
2026-01-12 00:00:00,000;"Khatai";2095
2026-01-12 00:00:00,000;"Khatai";4068
2026-01-13 00:00:00,000;"Khatai";8118
2026-01-13 00:00:00,000;"Khatai";2139
2026-01-14 00:00:00,000;"Khatai";7371
2026-01-14 00:00:00,000;"Khatai";2029
2026-01-14 00:00:00,000;"Khatai";11587
2026-01-15 00:00:00,000;"Khatai";2545
2026-01-15 00:00:00,000;"Khatai";5413
2026-01-15 00:00:00,000;"Khatai";7963
2026-01-16 00:00:00,000;"Khatai";8093
2026-01-16 00:00:00,000;"Khatai";2356
2026-01-16 00:00:00,000;"Khatai";5539
2026-01-17 00:00:00,000;"Khatai";5103
2026-01-17 00:00:00,000;"Khatai";1155
2026-01-17 00:00:00,000;"Khatai";3077
2026-01-18 00:00:00,000;"Khatai";2950
2026-01-18 00:00:00,000;"Khatai";693
2026-01-18 00:00:00,000;"Khatai";1846
2026-01-19 00:00:00,000;"Khatai";8026
2026-01-19 00:00:00,000;"Khatai";2218
2026-01-19 00:00:00,000;"Khatai";5707
2026-01-20 00:00:00,000;"Khatai";3969
2026-01-20 00:00:00,000;"Khatai";881
2026-01-20 00:00:00,000;"Khatai";2443
2026-01-21 00:00:00,000;"Khatai";2285
2026-01-21 00:00:00,000;"Khatai";7985
2026-01-21 00:00:00,000;"Khatai";5650
2026-01-22 00:00:00,000;"Khatai";2190
2026-01-22 00:00:00,000;"Khatai";5633
2026-01-22 00:00:00,000;"Khatai";7953
2026-01-23 00:00:00,000;"Khatai";2269
2026-01-23 00:00:00,000;"Khatai";8094
2026-01-23 00:00:00,000;"Khatai";5840
2026-01-24 00:00:00,000;"Khatai";5114
2026-01-24 00:00:00,000;"Khatai";1179
2026-01-24 00:00:00,000;"Khatai";3348
2026-01-25 00:00:00,000;"Khatai";702
2026-01-25 00:00:00,000;"Khatai";2240
2026-01-25 00:00:00,000;"Khatai";3221
2026-01-26 00:00:00,000;"Khatai";8129
2026-01-26 00:00:00,000;"Khatai";2144
2026-01-26 00:00:00,000;"Khatai";5866
2026-01-27 00:00:00,000;"Khatai";2053
2026-01-27 00:00:00,000;"Khatai";7894
2026-01-27 00:00:00,000;"Khatai";5933
2026-01-28 00:00:00,000;"Khatai";7836
2026-01-28 00:00:00,000;"Khatai";2016
2026-01-28 00:00:00,000;"Khatai";5661
2026-01-29 00:00:00,000;"Khatai";5694
2026-01-29 00:00:00,000;"Khatai";7503
2026-01-29 00:00:00,000;"Khatai";1951
2026-01-30 00:00:00,000;"Khatai";7824
2026-01-30 00:00:00,000;"Khatai";2065
2026-01-30 00:00:00,000;"Khatai";5904
2026-01-31 00:00:00,000;"Khatai";1063
2026-01-31 00:00:00,000;"Khatai";5240
2026-01-31 00:00:00,000;"Khatai";3640
2026-02-01 00:00:00,000;"Khatai";3339
2026-02-01 00:00:00,000;"Khatai";753
2026-02-01 00:00:00,000;"Khatai";2515
2026-02-02 00:00:00,000;"Khatai";7794
2026-02-02 00:00:00,000;"Khatai";2099
2026-02-02 00:00:00,000;"Khatai";6274
2026-02-03 00:00:00,000;"Khatai";6098
2026-02-03 00:00:00,000;"Khatai";7555
2026-02-03 00:00:00,000;"Khatai";2029
2026-02-04 00:00:00,000;"Khatai";1524
2026-02-04 00:00:00,000;"Khatai";4998
2026-02-04 00:00:00,000;"Khatai";6289
