"date","station_name","entries"
"2025-03-16","Koroglu","41316"
"2025-03-17","Koroglu","64123"
"2025-03-18","Koroglu","63090"
"2025-03-19","Koroglu","59383"
"2025-03-20","Koroglu","28570"
"2025-03-21","Koroglu","29487"
"2025-03-22","Koroglu","34755"
"2025-03-23","Koroglu","32449"
"2025-03-24","Koroglu","38354"
"2025-03-25","Koroglu","42687"
"2025-03-26","Koroglu","44482"
"2025-03-27","Koroglu","46491"
"2025-03-28","Koroglu","48134"
"2025-03-29","Koroglu","44658"
"2025-03-30","Koroglu","37472"
"2025-03-31","Koroglu","43627"
"2025-04-01","Koroglu","65968"
"2025-04-02","Koroglu","66793"
"2025-04-03","Koroglu","67219"
"2025-04-04","Koroglu","66299"
"2025-04-05","Koroglu","52088"
"2025-04-06","Koroglu","43979"
"2025-04-07","Koroglu","68404"
"2025-04-08","Koroglu","67439"
"2025-04-09","Koroglu","65231"
"2025-04-10","Koroglu","62952"
"2025-04-11","Koroglu","63550"
"2025-04-12","Koroglu","51141"
"2025-04-13","Koroglu","41638"
"2025-04-14","Koroglu","61614"
"2025-04-15","Koroglu","59199"
"2025-04-16","Koroglu","38423"
"2025-04-17","Koroglu","58459"
"2025-04-18","Koroglu","66271"
"2025-04-19","Koroglu","52389"
"2025-04-20","Koroglu","41543"
"2025-04-21","Koroglu","66903"
"2025-04-22","Koroglu","66809"
"2025-04-23","Koroglu","65946"
"2025-04-24","Koroglu","66810"
"2025-04-25","Koroglu","67596"
"2025-04-26","Koroglu","52068"
"2025-04-27","Koroglu","40669"
"2025-04-28","Koroglu","60178"
"2025-04-29","Koroglu","60669"
"2025-04-30","Koroglu","65600"
"2025-05-01","Koroglu","66325"
"2025-05-02","Koroglu","65151"
"2025-05-03","Koroglu","51518"
"2025-05-04","Koroglu","41640"
"2025-05-05","Koroglu","64449"
"2025-05-06","Koroglu","64900"
"2025-05-07","Koroglu","65929"
"2025-05-08","Koroglu","67218"
"2025-05-09","Koroglu","50565"
"2025-05-10","Koroglu","51012"
"2025-05-11","Koroglu","42212"
"2025-05-12","Koroglu","66560"
"2025-05-13","Koroglu","66711"
"2025-05-14","Koroglu","63471"
"2025-05-15","Koroglu","66557"
"2025-05-16","Koroglu","65225"
"2025-05-17","Koroglu","51694"
"2025-05-18","Koroglu","39919"
"2025-05-19","Koroglu","65678"
"2025-05-20","Koroglu","65230"
"2025-05-21","Koroglu","65071"
"2025-05-22","Koroglu","65223"
"2025-05-23","Koroglu","66798"
"2025-05-24","Koroglu","50937"
"2025-05-25","Koroglu","42049"
"2025-05-26","Koroglu","64670"
"2025-05-27","Koroglu","65081"
"2025-05-28","Koroglu","48158"
"2025-05-29","Koroglu","63231"
"2025-05-30","Koroglu","62217"
"2025-05-31","Koroglu","50640"
"2025-06-01","Koroglu","48727"
"2025-06-02","Koroglu","60202"
"2025-06-03","Koroglu","57648"
"2025-06-04","Koroglu","58848"
"2025-06-05","Koroglu","65175"
"2025-06-06","Koroglu","39534"
"2025-06-07","Koroglu","40106"
"2025-06-08","Koroglu","40098"
"2025-06-09","Koroglu","47733"
"2025-06-10","Koroglu","62879"
"2025-06-11","Koroglu","61859"
"2025-06-12","Koroglu","59956"
"2025-06-13","Koroglu","62688"
"2025-06-14","Koroglu","49276"
"2025-06-15","Koroglu","37100"
"2025-06-16","Koroglu","45118"
"2025-06-17","Koroglu","62609"
"2025-06-18","Koroglu","60668"
"2025-06-19","Koroglu","59915"
"2025-06-20","Koroglu","62126"
"2025-06-21","Koroglu","57043"
"2025-06-22","Koroglu","37959"
"2025-06-23","Koroglu","60949"
"2025-06-24","Koroglu","60793"
"2025-06-25","Koroglu","65906"
"2025-06-26","Koroglu","46767"
"2025-06-27","Koroglu","48573"
"2025-06-28","Koroglu","45229"
"2025-06-29","Koroglu","37632"
"2025-06-30","Koroglu","61460"
"2025-07-01","Koroglu","58325"
"2025-07-02","Koroglu","57060"
"2025-07-03","Koroglu","57293"
"2025-07-04","Koroglu","56636"
"2025-07-05","Koroglu","44547"
"2025-07-06","Koroglu","37088"
"2025-07-07","Koroglu","57090"
"2025-07-08","Koroglu","57295"
"2025-07-09","Koroglu","56178"
"2025-07-10","Koroglu","55237"
"2025-07-11","Koroglu","55305"
"2025-07-12","Koroglu","46226"
"2025-07-13","Koroglu","37266"
"2025-07-14","Koroglu","53738"
"2025-07-15","Koroglu","53238"
"2025-07-16","Koroglu","52723"
"2025-07-17","Koroglu","52261"
"2025-07-18","Koroglu","52736"
"2025-07-19","Koroglu","45169"
"2025-07-20","Koroglu","35974"
"2025-07-21","Koroglu","51711"
"2025-07-22","Koroglu","51600"
"2025-07-23","Koroglu","51537"
"2025-07-24","Koroglu","51047"
"2025-07-25","Koroglu","52454"
"2025-07-26","Koroglu","44697"
"2025-07-27","Koroglu","43980"
"2025-07-28","Koroglu","52145"
"2025-07-29","Koroglu","51483"
"2025-07-30","Koroglu","53213"
"2025-07-31","Koroglu","50954"
"2025-08-01","Koroglu","51263"
"2025-08-02","Koroglu","43429"
"2025-08-03","Koroglu","35273"
"2025-08-04","Koroglu","51359"
"2025-08-05","Koroglu","49889"
"2025-08-06","Koroglu","49843"
"2025-08-07","Koroglu","49192"
"2025-08-08","Koroglu","50167"
"2025-08-09","Koroglu","43324"
"2025-08-10","Koroglu","35534"
"2025-08-11","Koroglu","51113"
"2025-08-12","Koroglu","52220"
"2025-08-13","Koroglu","51023"
"2025-08-14","Koroglu","51427"
"2025-08-15","Koroglu","51589"
"2025-08-16","Koroglu","44008"
"2025-08-17","Koroglu","36307"
"2025-08-18","Koroglu","52272"
"2025-08-19","Koroglu","51116"
"2025-08-20","Koroglu","51116"
"2025-08-21","Koroglu","51423"
"2025-08-22","Koroglu","50933"
"2025-08-23","Koroglu","44767"
"2025-08-24","Koroglu","36867"
"2025-08-25","Koroglu","53108"
"2025-08-26","Koroglu","52915"
"2025-08-27","Koroglu","54110"
"2025-08-28","Koroglu","53160"
"2025-08-29","Koroglu","53999"
"2025-08-30","Koroglu","46695"
"2025-08-31","Koroglu","38076"
"2025-09-01","Koroglu","55555"
"2025-09-02","Koroglu","54933"
"2025-09-03","Koroglu","55316"
"2025-09-04","Koroglu","55330"
"2025-09-05","Koroglu","56789"
"2025-09-06","Koroglu","48648"
"2025-09-07","Koroglu","40226"
"2025-09-08","Koroglu","57735"
"2025-09-09","Koroglu","58067"
"2025-09-10","Koroglu","58378"
"2025-09-11","Koroglu","59037"
"2025-09-12","Koroglu","57897"
"2025-09-13","Koroglu","52674"
"2025-09-14","Koroglu","34887"
"2025-09-15","Koroglu","73112"
"2025-09-16","Koroglu","72324"
"2025-09-17","Koroglu","69139"
"2025-09-18","Koroglu","69522"
"2025-09-19","Koroglu","70251"
"2025-09-20","Koroglu","48836"
"2025-09-21","Koroglu","39319"
"2025-09-22","Koroglu","70272"
"2025-09-23","Koroglu","69811"
"2025-09-24","Koroglu","68841"
"2025-09-25","Koroglu","69175"
"2025-09-26","Koroglu","68729"
"2025-09-27","Koroglu","46112"
"2025-09-28","Koroglu","39211"
"2025-09-29","Koroglu","69199"
"2025-09-30","Koroglu","68464"
"2025-10-01","Koroglu","68749"
"2025-10-02","Koroglu","67715"
"2025-10-03","Koroglu","68558"
"2025-10-04","Koroglu","51997"
"2025-10-05","Koroglu","41040"
"2025-10-06","Koroglu","68826"
"2025-10-07","Koroglu","69393"
"2025-10-08","Koroglu","67866"
"2025-10-09","Koroglu","67893"
"2025-10-10","Koroglu","68552"
"2025-10-11","Koroglu","51243"
"2025-10-12","Koroglu","40059"
"2025-10-13","Koroglu","68967"
"2025-10-14","Koroglu","68827"
"2025-10-15","Koroglu","70612"
"2025-10-16","Koroglu","67914"
"2025-10-17","Koroglu","65828"
"2025-10-18","Koroglu","50190"
"2025-10-19","Koroglu","40158"
"2025-10-20","Koroglu","68322"
"2025-10-21","Koroglu","67687"
"2025-10-22","Koroglu","67969"
"2025-10-23","Koroglu","66731"
"2025-10-24","Koroglu","67664"
"2025-10-25","Koroglu","50555"
"2025-10-26","Koroglu","39547"
"2025-10-27","Koroglu","67920"
"2025-10-28","Koroglu","68109"
"2025-10-29","Koroglu","67366"
"2025-10-30","Koroglu","65659"
"2025-10-31","Koroglu","68666"
"2025-11-01","Koroglu","51872"
"2025-11-02","Koroglu","39207"
"2025-11-03","Koroglu","69110"
"2025-11-04","Koroglu","67636"
"2025-11-05","Koroglu","70066"
"2025-11-06","Koroglu","70224"
"2025-11-07","Koroglu","72286"
"2025-11-08","Koroglu","54043"
"2025-11-09","Koroglu","40500"
"2025-11-10","Koroglu","46780"
"2025-11-11","Koroglu","47524"
"2025-11-12","Koroglu","69309"
"2025-11-13","Koroglu","68383"
"2025-11-14","Koroglu","67934"
"2025-11-15","Koroglu","49849"
"2025-11-16","Koroglu","41203"
"2025-11-17","Koroglu","69492"
"2025-11-18","Koroglu","69748"
"2025-11-19","Koroglu","69412"
"2025-11-20","Koroglu","68969"
"2025-11-21","Koroglu","68462"
"2025-11-22","Koroglu","50929"
"2025-11-23","Koroglu","39692"
"2025-11-24","Koroglu","68360"
"2025-11-25","Koroglu","68427"
"2025-11-26","Koroglu","67598"
"2025-11-27","Koroglu","67850"
"2025-11-28","Koroglu","68721"
"2025-11-29","Koroglu","51394"
"2025-11-30","Koroglu","40735"
"2025-12-01","Koroglu","68722"
"2025-12-02","Koroglu","68255"
"2025-12-03","Koroglu","67415"
"2025-12-04","Koroglu","68118"
"2025-12-05","Koroglu","65406"
"2025-12-06","Koroglu","52806"
"2025-12-07","Koroglu","41334"
"2025-12-08","Koroglu","66787"
"2025-12-09","Koroglu","68540"
"2025-12-10","Koroglu","63609"
"2025-12-11","Koroglu","67121"
"2025-12-12","Koroglu","69075"
"2025-12-13","Koroglu","54317"
"2025-12-14","Koroglu","36227"
"2025-12-15","Koroglu","67602"
"2025-12-16","Koroglu","67790"
"2025-12-17","Koroglu","68921"
"2025-12-18","Koroglu","69134"
"2025-12-19","Koroglu","69456"
"2025-12-20","Koroglu","54478"
"2025-12-21","Koroglu","43297"
"2025-12-22","Koroglu","68211"
"2025-12-23","Koroglu","68111"
"2025-12-24","Koroglu","67330"
"2025-12-25","Koroglu","61414"
"2025-12-26","Koroglu","63430"
"2025-12-27","Koroglu","54522"
"2025-12-28","Koroglu","39627"
"2025-12-29","Koroglu","61961"
"2025-12-30","Koroglu","58137"
"2025-12-31","Koroglu","38223"
"2025-01-01","Qara Qarayev","15713"
"2025-01-02","Qara Qarayev","18397"
"2025-01-03","Qara Qarayev","20143"
"2025-01-04","Qara Qarayev","20469"
"2025-01-05","Qara Qarayev","15385"
"2025-01-06","Qara Qarayev","27144"
"2025-01-07","Qara Qarayev","26448"
"2025-01-08","Qara Qarayev","25790"
"2025-01-09","Qara Qarayev","26605"
"2025-01-10","Qara Qarayev","28211"
"2025-01-11","Qara Qarayev","22587"
"2025-01-12","Qara Qarayev","16275"
"2025-01-13","Qara Qarayev","27702"
"2025-01-14","Qara Qarayev","26926"
"2025-01-15","Qara Qarayev","25755"
"2025-01-16","Qara Qarayev","26702"
"2025-01-17","Qara Qarayev","27798"
"2025-01-18","Qara Qarayev","22552"
"2025-01-19","Qara Qarayev","15451"
"2025-01-20","Qara Qarayev","19615"
"2025-01-21","Qara Qarayev","27425"
"2025-01-22","Qara Qarayev","26628"
"2025-01-23","Qara Qarayev","25908"
"2025-01-24","Qara Qarayev","25471"
"2025-01-25","Qara Qarayev","18794"
"2025-01-26","Qara Qarayev","15963"
"2025-01-27","Qara Qarayev","28376"
"2025-01-28","Qara Qarayev","27421"
"2025-01-29","Qara Qarayev","20941"
"2025-01-30","Qara Qarayev","27056"
"2025-01-31","Qara Qarayev","28005"
"2025-02-01","Qara Qarayev","22989"
"2025-02-02","Qara Qarayev","15195"
"2025-02-03","Qara Qarayev","27100"
"2025-02-04","Qara Qarayev","27198"
"2025-02-05","Qara Qarayev","24829"
"2025-02-06","Qara Qarayev","24975"
"2025-02-07","Qara Qarayev","23306"
"2025-02-08","Qara Qarayev","17769"
"2025-02-09","Qara Qarayev","13733"
"2025-02-10","Qara Qarayev","25989"
"2025-02-11","Qara Qarayev","26500"
"2025-02-12","Qara Qarayev","26371"
"2025-02-13","Qara Qarayev","26389"
"2025-02-14","Qara Qarayev","27029"
"2025-02-15","Qara Qarayev","22486"
"2025-02-16","Qara Qarayev","18299"
"2025-02-17","Qara Qarayev","28971"
"2025-02-18","Qara Qarayev","28840"
"2025-02-19","Qara Qarayev","28297"
"2025-02-20","Qara Qarayev","26700"
"2025-02-21","Qara Qarayev","22159"
"2025-02-22","Qara Qarayev","17518"
"2025-02-23","Qara Qarayev","16840"
"2025-02-24","Qara Qarayev","21200"
"2025-02-25","Qara Qarayev","26149"
"2025-02-26","Qara Qarayev","28278"
"2025-02-27","Qara Qarayev","26176"
"2025-02-28","Qara Qarayev","28809"
"2025-03-01","Qara Qarayev","17808"
"2025-03-02","Qara Qarayev","15874"
"2025-03-03","Qara Qarayev","28878"
"2025-03-04","Qara Qarayev","29314"
"2025-03-05","Qara Qarayev","29051"
"2025-03-06","Qara Qarayev","30087"
"2025-03-07","Qara Qarayev","31983"
"2025-03-08","Qara Qarayev","24264"
"2025-03-09","Qara Qarayev","17983"
"2025-03-10","Qara Qarayev","30106"
"2025-03-11","Qara Qarayev","29486"
"2025-03-12","Qara Qarayev","29736"
"2025-03-13","Qara Qarayev","29818"
"2025-03-14","Qara Qarayev","29515"
"2025-03-15","Qara Qarayev","23673"
"2025-03-16","Qara Qarayev","17753"
"2025-03-17","Qara Qarayev","30386"
"2025-03-18","Qara Qarayev","28925"
"2025-03-19","Qara Qarayev","26144"
"2025-03-20","Qara Qarayev","12114"
"2025-03-21","Qara Qarayev","12007"
"2025-03-22","Qara Qarayev","14137"
"2025-03-23","Qara Qarayev","14180"
"2025-03-24","Qara Qarayev","16055"
"2025-03-25","Qara Qarayev","19437"
"2025-03-26","Qara Qarayev","20866"
"2025-03-27","Qara Qarayev","20531"
"2025-03-28","Qara Qarayev","20704"
"2025-03-29","Qara Qarayev","19317"
"2025-03-30","Qara Qarayev","15959"
"2025-03-31","Qara Qarayev","19344"
"2025-04-01","Qara Qarayev","29374"
"2025-04-02","Qara Qarayev","29562"
"2025-04-03","Qara Qarayev","30279"
"2025-04-04","Qara Qarayev","29453"
"2025-04-05","Qara Qarayev","23814"
"2025-04-06","Qara Qarayev","18454"
"2025-04-07","Qara Qarayev","29850"
"2025-04-08","Qara Qarayev","29747"
"2025-04-09","Qara Qarayev","29463"
"2025-04-10","Qara Qarayev","27519"
"2025-04-11","Qara Qarayev","28409"
"2025-04-12","Qara Qarayev","23160"
"2025-04-13","Qara Qarayev","17609"
"2025-04-14","Qara Qarayev","26745"
"2025-04-15","Qara Qarayev","26974"
"2025-04-16","Qara Qarayev","22274"
"2025-04-17","Qara Qarayev","26455"
"2025-04-18","Qara Qarayev","29498"
"2025-04-19","Qara Qarayev","23614"
"2025-04-20","Qara Qarayev","17389"
"2025-04-21","Qara Qarayev","30125"
"2025-04-22","Qara Qarayev","29533"
"2025-04-23","Qara Qarayev","29094"
"2025-04-24","Qara Qarayev","28987"
"2025-04-25","Qara Qarayev","29270"
"2025-04-26","Qara Qarayev","22917"
"2025-04-27","Qara Qarayev","17315"
"2025-04-28","Qara Qarayev","27036"
"2025-04-29","Qara Qarayev","27228"
"2025-04-30","Qara Qarayev","29881"
"2025-05-01","Qara Qarayev","28928"
"2025-05-02","Qara Qarayev","28872"
"2025-05-03","Qara Qarayev","23006"
"2025-05-04","Qara Qarayev","17700"
"2025-05-05","Qara Qarayev","28600"
"2025-05-06","Qara Qarayev","28872"
"2025-05-07","Qara Qarayev","29697"
"2025-05-08","Qara Qarayev","29398"
"2025-05-09","Qara Qarayev","22185"
"2025-05-10","Qara Qarayev","22088"
"2025-05-11","Qara Qarayev","17454"
"2025-05-12","Qara Qarayev","29555"
"2025-05-13","Qara Qarayev","28987"
"2025-05-14","Qara Qarayev","27173"
"2025-05-15","Qara Qarayev","28356"
"2025-05-16","Qara Qarayev","28749"
"2025-05-17","Qara Qarayev","22881"
"2025-05-18","Qara Qarayev","17011"
"2025-05-19","Qara Qarayev","28751"
"2025-05-20","Qara Qarayev","28564"
"2025-05-21","Qara Qarayev","27808"
"2025-05-22","Qara Qarayev","28711"
"2025-05-23","Qara Qarayev","29344"
"2025-05-24","Qara Qarayev","21814"
"2025-05-25","Qara Qarayev","17328"
"2025-05-26","Qara Qarayev","28701"
"2025-05-27","Qara Qarayev","28675"
"2025-05-28","Qara Qarayev","21126"
"2025-05-29","Qara Qarayev","27482"
"2025-05-30","Qara Qarayev","27502"
"2025-05-31","Qara Qarayev","22149"
"2025-06-01","Qara Qarayev","19275"
"2025-06-02","Qara Qarayev","26618"
"2025-06-03","Qara Qarayev","25498"
"2025-06-04","Qara Qarayev","26280"
"2025-06-05","Qara Qarayev","28594"
"2025-06-06","Qara Qarayev","17054"
"2025-06-07","Qara Qarayev","16283"
"2025-06-08","Qara Qarayev","15657"
"2025-06-09","Qara Qarayev","20257"
"2025-06-10","Qara Qarayev","26658"
"2025-06-11","Qara Qarayev","26694"
"2025-06-12","Qara Qarayev","26773"
"2025-06-13","Qara Qarayev","27240"
"2025-06-14","Qara Qarayev","20927"
"2025-06-15","Qara Qarayev","14949"
"2025-06-16","Qara Qarayev","18586"
"2025-06-17","Qara Qarayev","26610"
"2025-06-18","Qara Qarayev","25938"
"2025-06-19","Qara Qarayev","25168"
"2025-06-20","Qara Qarayev","25995"
"2025-06-21","Qara Qarayev","23662"
"2025-06-22","Qara Qarayev","14941"
"2025-06-23","Qara Qarayev","25959"
"2025-06-24","Qara Qarayev","25776"
"2025-06-25","Qara Qarayev","26982"
"2025-06-26","Qara Qarayev","19478"
"2025-06-27","Qara Qarayev","19700"
"2025-06-28","Qara Qarayev","17974"
"2025-06-29","Qara Qarayev","14307"
"2025-06-30","Qara Qarayev","25606"
"2025-07-01","Qara Qarayev","25059"
"2025-07-02","Qara Qarayev","24089"
"2025-07-03","Qara Qarayev","23627"
"2025-07-04","Qara Qarayev","23601"
"2025-07-05","Qara Qarayev","18134"
"2025-07-06","Qara Qarayev","14554"
"2025-07-07","Qara Qarayev","24149"
"2025-07-08","Qara Qarayev","23915"
"2025-07-09","Qara Qarayev","23436"
"2025-07-10","Qara Qarayev","23020"
"2025-07-11","Qara Qarayev","22970"
"2025-07-12","Qara Qarayev","17991"
"2025-07-13","Qara Qarayev","13628"
"2025-07-14","Qara Qarayev","21587"
"2025-07-15","Qara Qarayev","21591"
"2025-07-16","Qara Qarayev","21683"
"2025-07-17","Qara Qarayev","21327"
"2025-07-18","Qara Qarayev","21344"
"2025-07-19","Qara Qarayev","17383"
"2025-07-20","Qara Qarayev","12991"
"2025-07-21","Qara Qarayev","20743"
"2025-07-22","Qara Qarayev","21092"
"2025-07-23","Qara Qarayev","20446"
"2025-07-24","Qara Qarayev","20582"
"2025-07-25","Qara Qarayev","20891"
"2025-07-26","Qara Qarayev","17065"
"2025-07-27","Qara Qarayev","14132"
"2025-07-28","Qara Qarayev","20853"
"2025-07-29","Qara Qarayev","20771"
"2025-07-30","Qara Qarayev","20959"
"2025-07-31","Qara Qarayev","20320"
"2025-08-01","Qara Qarayev","20895"
"2025-08-02","Qara Qarayev","17010"
"2025-08-03","Qara Qarayev","12825"
"2025-08-04","Qara Qarayev","20148"
"2025-08-05","Qara Qarayev","20022"
"2025-08-06","Qara Qarayev","19729"
"2025-08-07","Qara Qarayev","19371"
"2025-08-08","Qara Qarayev","19900"
"2025-08-09","Qara Qarayev","16807"
"2025-08-10","Qara Qarayev","13160"
"2025-08-11","Qara Qarayev","20406"
"2025-08-12","Qara Qarayev","20536"
"2025-08-13","Qara Qarayev","20331"
"2025-08-14","Qara Qarayev","20262"
"2025-08-15","Qara Qarayev","20283"
"2025-08-16","Qara Qarayev","17143"
"2025-08-17","Qara Qarayev","13170"
"2025-08-18","Qara Qarayev","21033"
"2025-08-19","Qara Qarayev","20172"
"2025-08-20","Qara Qarayev","20136"
"2025-08-21","Qara Qarayev","20464"
"2025-08-22","Qara Qarayev","20814"
"2025-08-23","Qara Qarayev","17491"
"2025-08-24","Qara Qarayev","13763"
"2025-08-25","Qara Qarayev","21424"
"2025-08-26","Qara Qarayev","21295"
"2025-08-27","Qara Qarayev","22230"
"2025-08-28","Qara Qarayev","21641"
"2025-08-29","Qara Qarayev","22234"
"2025-08-30","Qara Qarayev","18375"
"2025-08-31","Qara Qarayev","14682"
"2025-09-01","Qara Qarayev","23232"
"2025-09-02","Qara Qarayev","23334"
"2025-09-03","Qara Qarayev","23491"
"2025-09-04","Qara Qarayev","23508"
"2025-09-05","Qara Qarayev","24270"
"2025-09-06","Qara Qarayev","20164"
"2025-09-07","Qara Qarayev","15685"
"2025-09-08","Qara Qarayev","24592"
"2025-09-09","Qara Qarayev","25123"
"2025-09-10","Qara Qarayev","24722"
"2025-09-11","Qara Qarayev","25090"
"2025-09-12","Qara Qarayev","24909"
"2025-09-13","Qara Qarayev","23547"
"2025-09-14","Qara Qarayev","15885"
"2025-09-15","Qara Qarayev","30470"
"2025-09-16","Qara Qarayev","29614"
"2025-09-17","Qara Qarayev","27999"
"2025-09-18","Qara Qarayev","28615"
"2025-09-19","Qara Qarayev","28637"
"2025-09-20","Qara Qarayev","20939"
"2025-09-21","Qara Qarayev","16343"
